,age,job,marital,education,balance,housing,loan,day,month,duration,campaign,pdays,previous,deposit
454,34,1,1,2,-109,1,0,15,6,860,4,-1,0,1
455,51,4,2,0,65,0,1,15,6,881,1,-1,0,1
456,60,5,0,0,597,0,0,15,6,981,1,-1,0,1
457,51,8,0,0,-799,0,1,15,6,1001,3,-1,0,1
458,37,0,2,1,1775,0,0,15,6,514,5,-1,0,1
459,30,1,1,2,0,0,0,15,6,716,3,-1,0,1
460,46,8,2,0,-563,0,1,15,6,769,4,-1,0,1
461,29,9,1,1,5,0,0,15,6,889,5,-1,0,1
462,27,8,0,1,139,0,0,15,6,448,5,-1,0,1
463,28,0,1,1,0,1,0,16,6,767,5,-1,0,1
464,34,1,1,0,855,1,0,16,6,578,1,-1,0,1
466,27,0,1,1,151,1,0,16,6,496,1,-1,0,1
467,26,2,1,0,354,0,0,16,6,586,1,-1,0,1
468,36,0,0,1,673,1,0,16,6,689,1,-1,0,1
469,44,1,0,2,1265,1,0,16,6,555,1,-1,0,1
470,39,1,0,1,597,0,0,16,6,686,6,-1,0,1
471,30,2,0,0,-393,1,1,16,6,435,1,-1,0,1
472,31,7,2,1,256,1,0,16,6,873,2,-1,0,1
473,56,1,0,2,0,1,0,16,6,1222,1,-1,0,1
474,29,1,0,0,2870,1,0,16,6,988,1,-1,0,1
475,43,1,0,0,184,0,1,16,6,1019,11,-1,0,1
476,32,1,0,0,1905,1,0,16,6,709,2,-1,0,1
477,30,3,1,0,-36,0,0,16,6,561,9,-1,0,1
478,40,1,0,0,-839,1,1,16,6,1018,2,-1,0,1
479,42,4,0,0,3465,1,1,16,6,1039,2,-1,0,1
480,27,9,0,0,119,1,0,16,6,781,2,-1,0,1
481,35,0,0,1,36,0,1,16,6,1656,5,-1,0,1
482,35,10,0,2,113,1,0,17,6,923,2,-1,0,1
483,32,1,1,0,118,1,0,17,6,1275,1,-1,0,1
484,39,2,0,0,251,1,0,17,6,342,2,-1,0,1
485,31,1,2,0,-277,1,0,17,6,1008,2,-1,0,1
486,26,4,1,0,-189,0,1,17,6,538,2,-1,0,1
487,42,0,0,1,4,1,0,17,6,795,1,-1,0,1
488,27,4,1,0,1820,1,0,17,6,1027,1,-1,0,1
489,33,6,2,0,1904,1,0,17,6,1584,2,-1,0,1
490,51,1,0,2,201,1,0,17,6,582,2,-1,0,1
491,33,3,0,0,0,1,0,17,6,1448,7,-1,0,1
492,30,2,1,1,178,0,0,17,6,656,3,-1,0,1
493,52,10,0,2,3798,1,0,17,6,1208,1,-1,0,1
494,42,1,2,2,301,1,0,17,6,1175,2,-1,0,1
495,31,0,2,1,294,1,0,17,6,536,5,-1,0,1
496,27,4,0,0,0,1,0,17,6,991,5,-1,0,1
497,44,1,1,0,292,0,1,17,6,1153,4,-1,0,1
498,40,8,2,0,2998,1,0,18,6,623,3,-1,0,1
499,46,10,2,2,2084,1,0,18,6,1081,2,-1,0,1
500,32,4,2,0,454,1,0,18,6,978,1,-1,0,1
501,56,2,2,0,179,0,0,18,6,536,1,-1,0,1
502,33,1,0,0,661,1,0,18,6,968,1,-1,0,1
503,33,1,0,0,89,1,0,18,6,278,2,-1,0,1
504,32,6,0,2,102,1,0,18,6,560,1,-1,0,1
505,41,1,2,2,138,1,0,18,6,640,3,-1,0,1
506,31,3,1,0,622,0,0,18,6,420,1,-1,0,1
507,30,3,2,0,10,1,0,18,6,658,2,-1,0,1
508,34,3,2,0,-251,0,0,18,6,641,1,-1,0,1
509,43,8,0,0,104,1,0,18,6,635,3,-1,0,1
510,28,1,0,0,173,0,0,18,6,588,7,-1,0,1
511,32,3,2,0,-46,0,1,18,6,1373,4,-1,0,1
512,31,1,2,0,0,1,1,18,6,913,4,-1,0,1
513,35,8,1,1,145,1,0,18,6,799,2,-1,0,1
514,31,0,0,1,325,1,0,18,6,1139,2,-1,0,1
515,25,4,1,0,2311,0,1,21,6,1105,2,-1,0,1
516,56,5,2,1,158,0,1,21,6,854,1,-1,0,1
517,47,2,0,0,1981,1,0,21,6,919,2,-1,0,1
518,39,0,0,1,1423,1,0,21,6,733,3,-1,0,1
519,51,0,0,1,2455,1,0,21,6,553,1,-1,0,1
520,54,2,2,0,859,0,1,21,6,710,1,-1,0,1
523,56,4,0,2,486,0,1,21,6,1877,1,-1,0,1
524,55,10,0,0,127,1,0,21,6,1130,8,-1,0,1
525,26,1,1,2,409,1,0,21,6,577,2,-1,0,1
526,40,3,1,0,664,0,0,21,6,1342,2,-1,0,1
527,26,2,1,0,223,0,1,21,6,1002,3,-1,0,1
528,35,0,1,1,-324,0,1,21,6,985,11,-1,0,1
529,34,4,1,0,-30,0,0,21,6,1360,3,-1,0,1
530,41,0,1,1,1253,0,0,21,6,1134,5,-1,0,1
531,44,0,0,2,4758,1,0,22,6,712,6,-1,0,1
532,33,0,1,1,30,1,0,22,6,1077,1,-1,0,1
533,36,0,2,1,81,0,1,22,6,560,1,-1,0,1
534,38,2,0,0,0,1,0,22,6,1545,1,-1,0,1
535,35,2,0,1,328,1,0,22,6,654,2,-1,0,1
536,41,2,1,1,145,0,0,22,6,1833,2,-1,0,1
538,28,1,0,0,751,1,0,22,6,598,5,-1,0,1
539,26,4,0,0,-379,1,1,22,6,1237,7,-1,0,1
540,39,1,1,0,0,0,0,22,6,864,4,-1,0,1
542,37,3,0,0,1110,1,0,22,6,802,11,-1,0,1
543,25,0,0,0,2228,1,0,23,6,754,1,-1,0,1
544,46,0,2,1,2166,1,0,23,6,870,1,-1,0,1
545,25,1,1,0,-247,1,0,23,6,633,1,-1,0,1
546,28,2,1,1,-123,0,1,23,6,690,1,-1,0,1
547,33,4,2,0,44,0,1,23,6,529,1,-1,0,1
548,32,0,1,0,131,1,1,23,6,1152,2,-1,0,1
549,32,1,0,0,476,1,0,23,6,956,9,-1,0,1
550,47,2,1,0,1101,1,0,23,6,957,3,-1,0,1
551,50,8,0,1,-168,1,0,23,6,1327,2,-1,0,1
552,27,2,0,0,-392,1,0,23,6,228,2,-1,0,1
553,45,3,0,0,524,1,0,23,6,808,1,-1,0,1
554,51,3,1,0,895,0,0,23,6,638,2,-1,0,1
555,36,3,0,0,212,1,1,23,6,1201,6,-1,0,1
556,51,6,0,0,95,1,0,23,6,1309,4,-1,0,1
557,33,4,1,1,395,1,0,23,6,1359,6,-1,0,1
558,59,2,0,0,135,1,1,23,6,416,4,-1,0,1
559,38,8,0,1,0,0,0,23,6,532,2,-1,0,1
560,40,4,0,0,471,1,0,24,6,430,4,-1,0,1
561,51,1,0,2,603,1,0,24,6,853,2,-1,0,1
562,41,8,1,0,663,0,0,24,6,1204,1,-1,0,1
563,38,8,0,0,593,1,1,24,6,1484,24,-1,0,1
564,31,0,0,1,1224,1,1,24,6,1441,2,-1,0,1
565,28,3,1,0,2,1,0,24,6,454,1,-1,0,1
566,41,1,0,0,720,0,1,24,6,651,1,-1,0,1
567,33,0,2,1,990,1,0,24,6,1491,2,-1,0,1
568,25,9,1,0,1747,1,0,24,6,903,1,-1,0,1
569,45,3,2,0,59,1,0,24,6,873,8,-1,0,1
570,31,1,0,2,33,1,0,24,6,901,2,-1,0,1
571,28,4,1,0,340,1,0,24,6,821,2,-1,0,1
572,49,2,2,0,305,0,0,24,6,367,2,-1,0,1
573,25,4,0,0,0,1,0,24,6,458,9,-1,0,1
574,28,7,1,1,497,1,0,24,6,1602,6,-1,0,1
575,54,5,0,0,1371,0,0,25,6,1492,2,-1,0,1
576,28,2,1,1,1628,1,0,25,6,1422,2,-1,0,1
577,27,2,1,1,372,1,1,25,6,728,2,-1,0,1
578,49,1,1,2,566,1,0,25,6,979,2,-1,0,1
579,53,1,0,2,343,1,0,25,6,616,5,-1,0,1
580,26,2,1,0,941,0,1,25,6,784,1,-1,0,1
581,37,4,0,0,775,0,1,25,6,1000,1,-1,0,1
582,34,1,1,0,1759,0,1,25,6,695,1,-1,0,1
583,51,5,0,2,1495,0,0,25,6,1946,4,-1,0,1
584,39,10,0,0,1444,0,0,25,6,362,8,-1,0,1
585,35,2,1,1,470,1,0,25,6,743,13,-1,0,1
586,51,7,0,2,1162,1,0,25,6,2015,1,-1,0,1
587,30,0,1,1,2,1,1,25,6,1031,8,-1,0,1
588,42,1,1,2,1628,1,0,25,6,590,8,-1,0,1
589,54,0,0,0,1134,1,0,25,6,1330,3,-1,0,1
590,51,1,0,2,0,1,1,25,6,946,3,-1,0,1
591,57,5,2,2,63,0,1,25,6,1448,17,-1,0,1
592,30,0,0,1,1221,1,0,25,6,279,4,-1,0,1
593,37,1,1,0,5024,0,1,25,6,661,4,-1,0,1
594,39,2,0,0,10685,1,0,25,6,1369,9,-1,0,1
595,35,2,0,1,1629,0,0,25,6,653,4,-1,0,1
596,48,0,0,0,268,1,0,28,6,458,7,-1,0,1
597,31,0,0,1,0,1,1,28,6,664,8,-1,0,1
598,35,6,0,0,5613,1,0,28,6,699,3,-1,0,1
599,48,10,0,0,513,0,1,28,6,939,3,-1,0,1
600,53,10,0,2,362,0,0,28,6,1169,2,-1,0,1
601,27,2,1,0,3933,0,0,28,6,837,3,-1,0,1
602,55,2,0,0,3899,1,0,28,6,596,4,-1,0,1
603,40,4,0,0,473,1,0,28,6,383,3,-1,0,1
604,40,6,1,1,1616,0,0,28,6,1009,7,-1,0,1
605,38,1,2,0,1817,1,0,28,6,1096,4,-1,0,1
606,54,5,1,0,129,0,1,28,6,867,2,-1,0,1
607,54,2,0,0,1938,0,1,28,6,551,3,-1,0,1
608,50,3,1,0,133,0,0,28,6,890,4,-1,0,1
609,48,0,2,1,2263,0,0,29,6,874,2,-1,0,1
611,51,1,2,2,5,0,0,29,6,600,2,-1,0,1
612,42,2,1,1,2625,0,0,29,6,2516,2,-1,0,1
613,58,5,2,0,1080,1,0,29,6,1058,2,-1,0,1
614,47,7,0,0,312,0,0,29,6,884,1,-1,0,1
615,58,3,0,0,145,1,0,29,6,616,13,-1,0,1
616,41,1,0,0,-190,0,1,29,6,808,3,-1,0,1
617,50,3,0,0,2678,0,0,30,6,1011,6,-1,0,1
618,46,10,0,0,271,1,0,30,6,1013,29,-1,0,1
619,44,1,0,0,0,0,0,30,6,684,2,-1,0,1
620,36,4,0,0,0,0,0,30,6,843,2,-1,0,1
621,58,0,2,0,3161,0,0,30,6,542,2,-1,0,1
622,44,7,1,2,-4,0,1,30,6,788,2,-1,0,1
624,55,0,0,1,-375,0,0,30,6,814,2,-1,0,1
625,52,7,0,2,959,0,0,30,6,694,2,-1,0,1
626,60,5,2,0,1091,0,0,30,6,441,5,-1,0,1
628,36,0,0,1,96,0,0,30,6,729,4,-1,0,1
629,41,1,2,2,0,0,0,30,6,509,2,-1,0,1
630,50,8,0,1,230,0,0,30,6,1089,4,-1,0,1
631,44,10,0,2,-156,0,1,30,6,1211,2,-1,0,1
632,54,2,0,0,114,0,0,30,6,458,3,-1,0,1
633,35,0,0,1,-468,1,0,30,6,540,8,-1,0,1
634,59,5,2,0,679,0,0,30,6,761,4,-1,0,1
636,27,0,1,1,1,1,0,30,6,764,4,-1,0,1
637,59,10,2,2,2518,0,0,30,6,675,3,-1,0,1
638,43,3,0,0,378,0,0,30,6,782,8,-1,0,1
639,39,2,1,0,391,0,1,30,6,962,4,-1,0,1
640,33,7,0,0,-144,0,0,30,6,481,3,-1,0,1
641,36,6,1,1,1240,0,0,31,6,812,3,-1,0,1
642,35,1,2,2,1792,1,0,31,6,630,6,-1,0,1
644,55,2,0,0,264,1,1,31,6,1150,5,-1,0,1
645,51,7,2,1,0,0,0,31,6,574,2,-1,0,1
646,48,8,0,1,-392,0,0,31,6,725,4,-1,0,1
647,55,10,2,2,77,0,0,31,6,463,6,-1,0,1
648,30,4,0,0,48,1,0,31,6,662,13,-1,0,1
649,53,1,0,2,252,0,0,31,6,727,4,-1,0,1
650,40,1,0,0,1954,0,0,31,6,1107,2,-1,0,1
651,44,2,0,2,755,0,1,31,6,829,4,-1,0,1
652,49,0,2,1,755,0,0,31,6,1212,4,-1,0,1
653,40,3,0,0,341,0,0,31,6,1142,5,-1,0,1
654,58,7,0,2,1183,0,0,31,6,1721,5,-1,0,1
655,49,4,0,0,388,0,0,31,6,1032,4,-1,0,1
656,38,2,0,0,1919,0,0,4,7,846,1,-1,0,1
657,51,10,2,1,1613,0,0,4,7,870,1,-1,0,1
658,36,0,2,1,0,0,0,4,7,1165,1,-1,0,1
659,55,5,0,0,0,0,0,4,7,1110,1,-1,0,1
660,43,2,0,1,0,0,0,4,7,1488,2,-1,0,1
661,60,0,2,0,0,0,0,5,7,603,3,-1,0,1
662,57,5,0,0,466,0,0,5,7,641,2,-1,0,1
663,41,2,0,1,515,0,0,5,7,837,2,-1,0,1
664,50,2,0,1,2313,0,0,5,7,553,1,-1,0,1
665,53,1,0,0,-8,0,0,5,7,794,1,-1,0,1
666,59,5,0,2,1634,1,1,5,7,836,1,-1,0,1
667,59,10,0,2,100,0,0,5,7,1134,1,-1,0,1
669,58,0,2,1,1257,0,0,5,7,1536,1,-1,0,1
670,59,5,0,2,3400,1,0,5,7,515,3,-1,0,1
671,49,2,1,0,1377,0,0,5,7,935,1,-1,0,1
672,33,0,2,1,2885,0,0,5,7,1051,2,-1,0,1
673,55,1,0,2,512,0,0,5,7,1200,2,-1,0,1
674,42,2,0,1,921,0,0,5,7,531,3,-1,0,1
675,52,4,0,0,1000,0,0,5,7,766,2,-1,0,1
676,38,2,0,1,202,0,0,5,7,1311,2,-1,0,1
677,55,2,0,1,169,0,1,5,7,618,2,-1,0,1
678,49,2,0,1,3726,0,0,5,7,875,2,-1,0,1
679,56,2,2,0,146,1,0,5,7,419,3,-1,0,1
680,46,2,0,0,940,0,0,5,7,1227,2,-1,0,1
681,57,5,2,1,734,0,0,6,7,1357,4,-1,0,1
682,61,5,0,0,77,0,0,6,7,455,4,-1,0,1
683,45,3,0,0,925,0,0,6,7,406,2,-1,0,1
684,39,0,0,1,1836,0,0,6,7,902,3,-1,0,1
685,46,3,0,0,660,0,0,6,7,740,2,-1,0,1
686,43,0,1,1,1304,0,0,6,7,501,2,-1,0,1
687,34,4,0,0,2956,0,0,6,7,835,2,-1,0,1
688,35,0,2,1,146,0,0,6,7,720,2,-1,0,1
689,36,0,2,1,36,0,0,6,7,836,4,-1,0,1
690,45,0,2,1,1,0,0,6,7,490,2,-1,0,1
691,47,2,0,0,2480,0,0,6,7,763,2,-1,0,1
692,42,2,0,1,14282,1,0,6,7,649,4,-1,0,1
693,40,0,1,1,0,0,0,6,7,641,6,-1,0,1
694,40,2,2,0,311,0,0,6,7,738,2,-1,0,1
695,32,2,0,0,560,0,0,6,7,1044,4,-1,0,1
696,33,2,1,0,3059,0,1,6,7,482,2,-1,0,1
697,32,6,0,1,1423,0,0,6,7,1249,4,-1,0,1
698,46,1,0,2,874,0,0,6,7,996,1,-1,0,1
699,50,3,0,0,706,1,0,6,7,1250,4,-1,0,1
700,51,1,0,2,7098,0,0,6,7,1471,7,-1,0,1
701,30,0,1,1,5389,0,0,6,7,1456,3,-1,0,1
702,39,2,1,0,1104,0,0,7,7,395,2,-1,0,1
703,47,3,0,0,3070,0,0,7,7,663,4,-1,0,1
704,40,2,2,0,0,0,0,7,7,674,2,-1,0,1
705,50,1,0,2,4108,1,0,7,7,526,2,-1,0,1
706,60,0,0,1,0,0,0,7,7,401,3,-1,0,1
707,32,0,1,1,4291,0,0,7,7,1321,9,-1,0,1
708,57,2,0,1,6822,0,0,7,7,797,2,-1,0,1
709,41,6,0,1,231,0,0,7,7,352,2,-1,0,1
710,50,2,0,0,3176,0,0,7,7,670,1,-1,0,1
711,46,2,2,0,-824,1,0,7,7,429,3,-1,0,1
712,31,0,0,1,676,0,0,7,7,1182,1,-1,0,1
713,36,2,1,0,651,0,0,7,7,876,1,-1,0,1
714,45,2,2,0,2657,0,0,7,7,895,3,-1,0,1
715,33,2,2,0,801,0,0,7,7,341,5,-1,0,1
716,47,4,0,0,405,0,1,8,7,994,2,-1,0,1
717,35,0,0,1,82,0,0,8,7,507,4,-1,0,1
718,38,0,0,1,179,0,0,8,7,317,4,-1,0,1
719,33,0,0,1,1047,0,0,8,7,512,4,-1,0,1
720,44,2,1,0,7138,0,0,8,7,809,2,-1,0,1
721,31,0,1,1,165,0,1,8,7,523,2,-1,0,1
722,31,0,1,1,37,0,0,8,7,669,2,-1,0,1
723,49,4,0,0,823,0,0,8,7,780,4,-1,0,1
724,52,4,0,2,1625,0,0,8,7,459,2,-1,0,1
725,31,2,0,1,120,0,0,8,7,1000,1,-1,0,1
726,35,0,0,1,2957,1,1,8,7,733,3,-1,0,1
727,31,0,1,1,2,0,0,8,7,848,1,-1,0,1
728,36,2,2,0,1,0,0,8,7,1242,3,-1,0,1
729,39,0,0,1,1795,0,0,8,7,922,7,-1,0,1
730,46,0,0,1,4,0,0,8,7,1206,4,-1,0,1
731,48,1,0,2,476,0,0,11,7,856,3,-1,0,1
732,36,0,0,1,9,0,0,11,7,386,4,-1,0,1
733,30,0,0,1,131,1,0,11,7,384,6,-1,0,1
734,33,0,1,1,1120,0,0,11,7,1070,2,-1,0,1
735,57,10,0,2,2785,0,0,11,7,610,4,-1,0,1
736,33,0,1,1,0,0,0,11,7,699,7,-1,0,1
737,35,0,0,1,43,0,0,11,7,917,4,-1,0,1
738,53,0,0,1,0,0,0,11,7,608,2,-1,0,1
739,41,0,0,0,456,1,0,11,7,734,4,-1,0,1
740,32,0,1,0,2018,0,0,11,7,1238,1,-1,0,1
741,41,0,0,1,0,0,0,11,7,1242,5,-1,0,1
742,35,2,1,0,354,0,0,11,7,444,3,-1,0,1
743,48,1,0,2,719,0,1,11,7,418,5,-1,0,1
744,34,0,0,1,828,0,1,11,7,1080,3,-1,0,1
745,47,1,0,0,2787,0,0,11,7,479,1,-1,0,1
746,46,7,0,0,2551,0,0,12,7,645,2,-1,0,1
747,60,5,0,0,2722,0,0,12,7,506,2,-1,0,1
748,39,0,0,0,1880,0,0,12,7,768,2,-1,0,1
749,57,1,0,2,2112,0,0,12,7,1134,2,-1,0,1
750,36,7,2,0,871,0,0,12,7,396,3,-1,0,1
751,30,0,0,0,850,0,0,12,7,507,2,-1,0,1
752,33,2,0,0,3243,0,0,12,7,439,4,-1,0,1
753,30,0,0,1,1567,1,0,12,7,1133,4,-1,0,1
754,36,2,1,0,12,0,0,12,7,587,2,-1,0,1
755,49,1,0,2,128,0,0,12,7,696,2,-1,0,1
756,49,1,0,0,553,0,0,12,7,645,8,-1,0,1
757,40,7,2,0,1694,0,0,12,7,473,6,-1,0,1
758,49,1,0,2,408,0,0,12,7,559,4,-1,0,1
759,38,0,0,1,1223,0,0,12,7,1092,5,-1,0,1
760,31,0,1,1,1858,0,0,12,7,453,3,-1,0,1
761,34,0,0,1,520,1,0,12,7,1307,4,-1,0,1
762,39,0,0,1,271,1,0,12,7,1344,1,-1,0,1
763,40,0,0,0,4396,0,0,12,7,432,3,-1,0,1
764,47,2,0,0,568,1,0,12,7,1613,1,-1,0,1
765,37,2,1,0,3665,0,0,12,7,664,3,-1,0,1
766,44,2,1,0,244,1,0,12,7,1735,4,-1,0,1
767,55,0,0,1,568,0,0,12,7,940,10,-1,0,1
768,40,2,0,0,42,0,0,13,7,1842,2,-1,0,1
769,54,5,0,2,309,0,0,13,7,969,2,-1,0,1
770,35,2,0,0,-180,0,1,13,7,823,2,-1,0,1
771,32,2,1,1,34646,0,0,13,7,618,9,-1,0,1
772,36,0,2,1,59,0,0,13,7,526,2,-1,0,1
773,37,0,0,1,4436,0,0,13,7,846,5,-1,0,1
774,37,2,1,0,-242,1,0,13,7,1149,6,-1,0,1
775,50,6,0,0,10052,0,0,13,7,665,2,-1,0,1
776,58,5,0,1,0,0,0,13,7,641,4,-1,0,1
777,52,2,2,0,152,0,0,13,7,404,6,-1,0,1
778,31,0,0,1,156,0,0,13,7,657,7,-1,0,1
779,40,0,0,1,66,0,0,13,7,737,4,-1,0,1
780,34,0,1,1,9827,1,0,13,7,871,4,-1,0,1
781,53,4,0,0,6170,0,0,13,7,838,4,-1,0,1
782,43,0,0,1,2383,0,0,13,7,379,6,-1,0,1
783,30,2,1,1,635,0,0,13,7,851,8,-1,0,1
784,34,2,1,0,16,0,0,13,7,990,1,-1,0,1
785,48,3,2,0,362,0,0,13,7,529,1,-1,0,1
786,33,0,0,1,191,0,0,13,7,1148,2,-1,0,1
787,37,0,1,1,455,1,0,13,7,904,6,-1,0,1
788,57,2,2,0,3043,0,0,14,7,707,2,-1,0,1
789,55,5,0,2,3334,0,0,14,7,632,4,-1,0,1
790,34,2,0,1,8029,1,0,14,7,593,4,-1,0,1
791,44,8,0,1,624,0,0,14,7,552,2,-1,0,1
792,35,0,1,1,331,0,0,14,7,857,2,-1,0,1
793,34,10,0,2,2929,0,0,14,7,518,2,-1,0,1
794,49,4,0,0,1314,0,0,14,7,834,14,-1,0,1
795,30,2,0,0,289,1,0,14,7,1184,4,-1,0,1
796,32,0,1,1,20,0,0,14,7,1151,2,-1,0,1
797,56,1,0,2,8163,0,0,14,7,1231,4,-1,0,1
798,50,0,1,1,1200,0,0,14,7,904,3,-1,0,1
799,32,2,1,0,1732,1,0,14,7,1871,3,-1,0,1
800,45,2,1,1,0,0,0,18,7,773,4,-1,0,1
801,52,0,0,1,576,0,0,18,7,762,3,-1,0,1
802,60,1,0,2,493,0,0,18,7,671,4,-1,0,1
803,47,0,0,1,682,0,0,18,7,638,6,-1,0,1
804,32,2,1,0,0,0,0,18,7,594,4,-1,0,1
805,55,1,0,2,3485,0,0,18,7,625,4,-1,0,1
806,36,0,1,1,2944,0,0,18,7,882,8,-1,0,1
807,46,2,0,0,1353,0,0,18,7,528,5,-1,0,1
808,55,0,2,1,0,0,0,18,7,309,4,-1,0,1
809,30,0,1,1,1541,0,0,18,7,471,8,-1,0,1
810,54,1,0,0,548,0,0,18,7,520,7,-1,0,1
811,31,0,2,1,254,0,0,18,7,1576,8,-1,0,1
812,46,2,1,1,4414,0,0,18,7,504,7,-1,0,1
813,61,0,0,0,985,0,0,18,7,998,6,-1,0,1
814,58,5,0,2,1241,0,0,18,7,194,2,-1,0,1
815,38,2,1,0,3278,0,0,19,7,645,14,-1,0,1
816,49,2,0,0,412,0,0,19,7,1293,8,-1,0,1
817,43,0,1,1,483,0,0,19,7,950,6,-1,0,1
818,52,0,0,1,7135,0,0,19,7,1032,3,-1,0,1
819,33,6,1,1,61,0,0,19,7,836,3,-1,0,1
820,33,0,0,1,1412,1,0,19,7,480,1,-1,0,1
821,53,0,0,1,15,0,0,20,7,921,2,-1,0,1
822,40,3,1,1,27,0,0,20,7,467,2,-1,0,1
823,44,6,0,1,1196,0,0,20,7,552,5,-1,0,1
824,42,2,2,0,19,0,0,20,7,875,4,-1,0,1
825,33,0,1,1,432,0,0,20,7,588,6,-1,0,1
826,53,2,0,1,988,0,0,20,7,1408,5,-1,0,1
827,60,3,0,1,1614,0,0,20,7,921,6,-1,0,1
828,33,2,1,0,163,1,0,20,7,627,2,-1,0,1
829,37,2,0,1,247,0,0,20,7,625,6,-1,0,1
830,45,3,0,0,236,0,0,20,7,703,2,-1,0,1
831,34,2,1,0,666,0,0,21,7,1503,2,-1,0,1
832,56,2,0,1,73,0,0,21,7,644,4,-1,0,1
833,57,2,2,1,96,0,0,21,7,913,4,-1,0,1
834,32,0,1,1,46,0,0,21,7,788,6,-1,0,1
835,50,4,0,0,1501,0,0,21,7,946,4,-1,0,1
836,30,4,1,1,-477,0,1,21,7,1532,2,-1,0,1
837,56,3,0,0,1694,0,0,21,7,793,10,-1,0,1
838,55,1,0,0,196,0,0,21,7,81,1,-1,0,1
839,34,6,1,1,462,0,0,21,7,1877,3,-1,0,1
840,52,0,0,1,1227,0,0,22,7,1123,4,-1,0,1
841,32,0,1,1,522,0,0,22,7,576,2,-1,0,1
842,31,6,0,1,94,0,0,22,7,579,2,-1,0,1
843,44,2,0,0,267,0,0,22,7,520,2,-1,0,1
844,33,0,0,1,4570,0,0,22,7,1258,2,-1,0,1
845,53,1,0,0,25,0,0,22,7,528,2,-1,0,1
846,46,0,1,1,0,0,0,22,7,686,2,-1,0,1
847,46,8,0,1,1920,0,0,22,7,604,6,-1,0,1
848,59,3,0,0,1575,1,0,22,7,1241,11,-1,0,1
849,51,7,0,0,234,0,0,22,7,735,1,-1,0,1
850,57,5,0,2,3518,1,0,25,7,626,3,-1,0,1
851,43,2,0,0,136,0,0,25,7,363,7,-1,0,1
852,48,0,1,1,830,0,0,25,7,961,4,-1,0,1
853,33,10,0,2,2054,0,0,25,7,472,6,-1,0,1
854,59,1,0,2,-546,0,0,25,7,1152,6,-1,0,1
855,58,1,0,2,5188,1,0,25,7,606,6,-1,0,1
856,32,0,1,1,1882,0,0,25,7,497,5,-1,0,1
857,44,0,0,1,792,0,0,25,7,630,7,-1,0,1
859,34,2,0,0,1035,0,0,25,7,1374,10,-1,0,1
860,51,5,0,1,746,0,0,25,7,372,5,-1,0,1
862,46,3,0,0,22,0,0,26,7,388,6,-1,0,1
863,41,2,0,1,231,0,0,26,7,428,2,-1,0,1
864,34,6,1,0,296,0,0,27,7,609,13,-1,0,1
865,31,2,2,1,0,0,0,27,7,581,6,-1,0,1
866,37,0,0,1,40,0,0,27,7,1033,4,-1,0,1
867,59,5,0,0,2396,0,0,27,7,1040,6,-1,0,1
869,33,0,1,1,7084,0,0,27,7,512,8,-1,0,1
870,30,2,0,1,569,0,0,27,7,976,12,-1,0,1
871,36,0,0,1,0,0,0,27,7,645,9,-1,0,1
872,44,0,0,1,1138,0,0,27,7,523,3,-1,0,1
873,36,2,2,0,54,1,0,27,7,1642,3,-1,0,1
874,33,0,1,1,2637,0,0,28,7,583,17,-1,0,1
875,36,2,0,0,2473,0,0,28,7,965,4,-1,0,1
876,53,1,0,2,5603,0,0,28,7,2372,6,-1,0,1
877,47,3,2,0,225,0,0,28,7,1126,4,-1,0,1
878,39,0,0,1,-17,1,1,28,7,908,1,-1,0,1
879,35,2,1,0,3490,1,0,29,7,643,2,-1,0,1
880,32,0,1,1,769,0,0,29,7,695,2,-1,0,1
881,46,2,2,0,-90,0,1,17,9,270,1,-1,0,1
882,30,6,0,1,1785,0,0,17,9,235,1,-1,0,1
883,36,6,1,1,-103,1,1,17,9,3253,1,-1,0,1
884,47,3,2,0,555,1,1,17,9,478,1,-1,0,1
885,52,2,0,0,5303,1,0,19,9,133,1,-1,0,1
886,43,0,0,1,1258,0,0,20,9,312,1,-1,0,1
887,44,2,1,0,1679,0,0,20,9,718,1,-1,0,1
888,30,1,0,0,1664,1,0,20,9,2016,1,-1,0,1
889,32,3,0,0,8749,1,1,21,9,294,1,-1,0,1
890,42,3,1,0,-247,1,1,21,9,519,1,166,1,1
891,33,4,0,0,3444,1,0,21,9,144,1,91,4,1
892,45,3,0,0,5346,1,1,21,9,187,1,-1,0,1
893,45,1,0,0,1144,1,0,22,9,676,1,-1,0,1
894,28,9,1,0,2351,0,0,22,9,157,1,-1,0,1
895,32,2,1,1,5514,0,0,22,9,181,1,-1,0,1
896,28,6,0,0,123,0,1,22,9,313,1,-1,0,1
897,44,3,2,2,429,1,0,23,9,80,1,-1,0,1
898,51,8,0,1,5254,1,0,23,9,134,1,-1,0,1
899,56,2,0,0,589,1,0,23,9,518,1,147,2,1
900,40,2,2,1,568,1,0,24,9,112,1,-1,0,1
901,49,3,0,0,10250,1,0,24,9,97,1,-1,0,1
902,50,0,1,1,3537,0,0,24,9,305,1,-1,0,1
903,58,3,2,0,1947,0,0,26,9,228,1,-1,0,1
904,37,3,0,0,1967,0,0,27,9,376,1,-1,0,1
905,27,8,0,0,2329,0,0,27,9,131,1,-1,0,1
906,47,0,2,1,12026,1,0,27,9,251,1,-1,0,1
907,39,3,0,0,1757,0,0,28,9,125,1,-1,0,1
